#Title;Digilent WaveForms Oscilloscope Data
#Device Name;Analog Discovery
#Serial Number;SN:210244581280
#Software Version;2.7.5
Time (s);C1 (V)
13,8525;-3,76537593191518
13,86;-4,03230699370224
13,8675;-4,22249537522551
13,875;-4,40267384193178
13,8825;-4,58285230863804
13,89;-4,61955532963376
13,8975;-4,65959498890182
13,905;-4,68962473335286
13,9125;-4,7363376691656
13,92;-4,76970405188898
13,9275;-4,78972388152301
13,935;-4,81308034942938
13,9425;-4,86312992351445
13,95;-4,89315966796549
13,9575;-4,89983294451017
13,965;-4,9198527741442
13,9725;-4,95989243341226
13,98;-5,01327864576967
13,9875;-5,08334804948877
13,995;-5,15341745320787
14,0025;-5,243506686561
14,01;-5,32358600509712
14,0175;-5,40700196190558
14,025;-5,47373472735234
14,0325;-5,52378430143741
14,04;-5,52712093970975
14,0475;-5,49709119525871
14,055;-5,44704162117363
14,0625;-5,49709119525871
14,07;-5,58050715206716
14,0775;-5,66725974714796
14,085;-5,78070544840746
14,0925;-5,87746795830526
14,1;-5,95754727684138
14,1075;-6,05764642501153
14,115;-6,13772574354764
14,1225;-6,18110204108804
14,13;-6,30122101889222
14,1375;-6,46471629423679
14,145;-6,54145897450057
14,1525;-6,57482535722395
14,16;-6,74165727084086
14,1675;-6,72831071775151
14,175;-6,62153829303668
14,1825;-6,7016176115728
14,19;-6,82173658937698
14,1975;-6,89180599309608
14,205;-6,98189522644921
14,2125;-7,18543016106184
14,22;-7,26217284132562
14,2275;-7,07865773634702
14,235;-7,00525169435558
14,2425;-7,08533101289169
14,25;-7,10868748079806
14,2575;-7,25883620305328
14,265;-7,39230173394681
14,2725;-7,38562845740213
14,28;-7,4790543290276
14,2875;-7,39563837221915
14,295;-7,51909398829566
14,3025;-7,65923279573387
14,31;-7,73263883772531
14,3175;-7,74598539081466
14,325;-7,92282721924858
14,3325;-8,00957981432938
14,34;-7,99623326124002
14,3475;-8,04294619705276
14,355;-8,05629275014211
14,3625;-7,92950049579326
14,37;-7,90280738961456
14,3775;-7,95285696369963
14,385;-8,01291645260172
14,3925;-8,06296602668679
14,4;-8,07631257977614
14,4075;-8,08298585632082
14,415;-8,2297979403037
14,4225;-8,26316432302708
14,43;-8,2998673440228
14,4375;-8,35325355638021
14,445;-8,27651087611643
14,4525;-8,34991691810787
14,46;-8,33990700329086
14,4675;-8,34991691810787
14,475;-8,2998673440228
14,4825;-8,28652079093345
14,49;-8,36326347119723
14,4975;-8,11968887731654
14,505;-7,97955006987833
14,5125;-8,01958972914639
14,52;-7,97621343160599
14,5275;-7,94952032542729
14,535;-7,98955998469535
14,5425;-7,99623326124002
14,55;-8,04294619705276
14,5575;-8,2564910464824
14,565;-8,4133130452823
14,5725;-8,50006564036309
14,58;-8,40330313046529
14,5875;-8,35659019465255
14,595;-8,32656045020151
14,6025;-8,2998673440228
14,61;-8,25982768475474
14,6175;-8,17307508967395
14,625;-8,20977811066967
14,6325;-8,13970870695057
14,64;-8,08298585632082
14,6475;-8,20644147239733
14,655;-8,48004581072906
14,6625;-8,60683806507792
14,67;-8,47003589591205
14,6775;-8,51674883172478
14,685;-8,32656045020151
14,6925;-8,35992683292489
14,7;-8,43333287491633
14,7075;-8,60683806507792
14,715;-8,73029368115443
14,7225;-8,84373938241393
14,73;-8,87376912686497
14,7375;-8,79035317005652
14,745;-8,81704627623522
14,7525;-8,82705619105224
14,76;-8,76699670215015
14,7675;-8,75698678733314
14,775;-8,70360057497572
14,7825;-8,5534518527205
14,79;-8,69359066015871
14,7975;-8,93382861576706
14,805;-8,93049197749472
14,8125;-8,98387818985213
14,82;-9,10733380592865
14,8275;-8,87376912686497
14,835;-9,10733380592865
14,8425;-8,92048206267771
14,85;-9,02058121084785
14,8575;-9,09732389111163
14,865;-9,09732389111163
14,8725;-9,11734372074566
14,88;-8,85041265895861
14,8875;-8,99388810466915
14,895;-8,84040274414159
14,9025;-9,2341260602775
14,91;-9,16072001828606
14,9175;-9,3742648677157
14,925;-9,08731397629462
14,9325;-9,3909480590774
14,94;-9,10733380592865
14,9475;-8,93049197749472
14,955;-8,52342210826946
14,9625;-9,18407648619243
14,97;-9,0506109552989
14,9775;-9,00056138121382
14,985;-9,0506109552989
14,9925;-9,17072993310307
15;-9,574463164056
15,0075;-9,70459205667719
15,015;-9,56778988751132
15,0225;-9,53442350478794
15,03;-9,56778988751132
15,0375;-9,44767090970714
15,045;-9,38761142080506
15,0525;-9,68123558877082
15,06;-9,4443342714348
15,0675;-9,64119592950276
15,075;-9,44099763316247
15,0825;-9,51106703688157
15,09;-9,91146362956215
15,0975;-10,0115627777323
15,105;-10,0148994160046
15,1125;-10,0749589049067
15,12;-10,068285628362
15,1275;-9,78800801348564
15,135;-9,80135456657499
15,1425;-9,85807741720474
15,15;-9,69791878013251
15,1575;-9,7846713752133
15,165;-10,0849688197237
15,1725;-10,1250084789918
15,18;-9,81136448139201
15,1875;-9,59448299369003
15,195;-9,53442350478794
15,2025;-9,51440367515391
15,21;-9,4176411652561
15,2175;-9,58447307887301
15,225;-9,93815673574086
15,2325;-9,70792869494952
15,24;-9,62117609986873
15,2475;-9,30753210226894
15,255;-9,28417563436257
15,2625;-9,17406657137541
15,27;-9,3909480590774
15,2775;-9,61450282332405
15,285;-9,34089848499232
15,2925;-9,10733380592865
15,3;-9,05728423184357
15,3075;-9,44099763316247
15,315;-9,28083899609023
15,3225;-9,15404674174138
15,33;-9,04393767875422
15,3375;-9,05394759357124
15,345;-9,22411614546049
15,3525;-9,14737346519671
15,36;-8,84707602068627
15,3675;-8,80369972314587
15,375;-9,05728423184357
15,3825;-8,81037299969055
15,39;-8,6402044478013
15,3975;-8,8237195527799
15,405;-8,70360057497572
15,4125;-8,5267587465418
15,42;-8,84373938241393
15,4275;-8,5267587465418
15,435;-8,58348159717155
15,4425;-8,61351134162259
15,45;-8,59015487371622
15,4575;-8,5534518527205
15,465;-8,56679840580986
15,4725;-8,33657036501852
15,48;-8,26650096129942
15,4875;-8,03960955878042
15,495;-8,30987725883982
15,5025;-8,19309491930798
15,51;-8,08965913286549
15,5175;-8,1163522390442
15,525;-8,15639189831226
15,5325;-8,03960955878042
15,54;-8,12969879213355
15,5475;-8,19309491930798
15,555;-8,09966904768251
15,5625;-8,17974836621863
15,57;-9,02391784912019
15,5775;-8,02292636741873
15,585;-8,14971862176758
15,5925;-8,55011521444817
15,6;-8,58681823544389
15,6075;-8,16640181312927
15,615;-8,50006564036309
15,6225;-8,05295611186977
15,63;-8,66689755398
15,6375;-8,65355100089065
15,645;-8,58681823544389
15,6525;-8,51674883172478
15,66;-8,48671908727374
15,6675;-8,49005572554608
15,675;-8,40997640700996
15,6825;-8,31321389711215
15,69;-8,14304534522291
15,6975;-7,99289662296769
15,705;-7,87611428343585
15,7125;-7,84608453898481
15,72;-7,7760151352657
15,7275;-7,67257934882322
15,735;-7,4790543290276
15,7425;-7,3656086277681
15,75;-7,19544007587885
15,7575;-7,14205386352144
15,765;-7,11536075734274
15,7725;-6,9285090140918
15,78;-6,78837020665359
15,7875;-6,57816199549629
15,795;-6,49474603868783
15,8025;-6,27119127444117
15,81;-5,9675571916584
15,8175;-5,6539131940586
15,825;-5,32692264336946
15,8325;-5,05665494331006
15,84;-4,60954541481675
15,8475;-4,16577252459576
15,855;-3,79874231463856
15,8625;-3,48176167876643
15,87;-3,38833580714096
15,8775;-3,50178150840046
15,885;-3,80541559118324
15,8925;-4,3526242678467
15,9;-4,96656570995693
15,9075;-5,59719034342885
15,915;-6,28787446580286
15,9225;-6,95186548199817
15,93;-7,54578709447437
15,9375;-7,63921296609984
15,945;-7,44568794630422
15,9525;-7,10201420425339
15,96;-7,21212326724055
15,9675;-7,18543016106184
15,975;-7,12870731043209
15,9825;-7,07532109807468
15,99;-7,04529135362364
15,9975;-6,92517237581946
16,005;-6,80505339801528
16,0125;-6,75166718565787
16,02;-6,62153829303668
16,0275;-6,53144905968355
16,035;-6,48807276214316
16,0425;-6,36795378433898
16,05;-6,30789429543689
16,0575;-6,19444859417739
16,065;-6,12104255218595
16,0725;-6,04429987192217
16,08;-5,98757702129242
16,0875;-5,91750761757332
16,095;-5,89748778793929
16,1025;-5,82408174594785
16,11;-5,77069553359044
16,1175;-5,78404208667979
16,125;-5,77069553359044
16,1325;-5,78070544840746
16,14;-5,70729940641602
16,1475;-5,68394293850965
16,155;-5,697289491599
16,1625;-5,62388344960756
16,17;-5,67059638542029
16,1775;-5,75734898050109
16,185;-5,80739855458616
16,1925;-5,8107351928585
16,2;-5,79405200149681
16,2075;-5,80072527804148
16,215;-5,82408174594785
16,2225;-5,93419080893501
16,23;-6,01093348919879
16,2375;-5,83409166076487
16,245;-5,72731923605004
16,2525;-5,68060630023731
16,26;-5,64056664096925
16,2675;-5,55381404588846
16,275;-5,51043774834806
16,2825;-5,52378430143741
16,29;-5,52712093970975
16,2975;-5,27019979273971
16,305;-5,15008081493554
16,3125;-5,05665494331006
16,32;-4,95989243341226
16,3275;-4,85312000869743
16,335;-4,94320924205057
16,3425;-4,68962473335286
16,35;-4,56283247900401
16,3575;-4,43604022465516
16,365;-4,33594107648501
16,3725;-4,37264409748073
16,38;-4,14575269496173
16,3875;-4,07234665297029
16,395;-3,98225741961716
16,4025;-3,86213844181299
16,41;-3,82209878254493
16,4175;-3,78873239982155
16,425;-3,64192031583867
16,4325;-3,50845478494514
16,44;-3,4617418491324
16,4475;-3,36831597750693
16,455;-3,30491985033251
16,4625;-3,23818708488574
16,47;-3,18146423425599
16,4775;-3,10472155399221
16,485;-3,06468189472416
16,4925;-2,99127585273272
16,5;-2,93121636383063
16,5075;-2,86114696011152
16,515;-2,7977508329371
16,5225;-2,73769134403501
16,53;-2,76438445021372
16,5375;-2,79107755639242
16,545;-2,73101806749033
16,5525;-2,71099823785631
16,56;-2,67095857858825
16,5675;-2,62090900450317
16,575;-2,58086934523512
16,5825;-2,53415640942238
16,59;-2,48410683533731
16,5975;-2,47409692052029
16,605;-2,43405726125224
16,6125;-2,38067104889482
16,62;-2,33062147480975
16,6275;-2,2472055180013
16,635;-2,29391845381403
16,6425;-2,29725509208637
16,65;-2,23719560318428
16,6575;-2,14043309328647
16,665;-2,06035377475036
16,6725;-1,99028437103125
16,68;-1,95024471176319
16,6875;-1,88684858458877
16,695;-1,95358135003553
16,7025;-1,92021496731215
16,71;-1,8634921166824
16,7175;-1,78341279814628
16,725;-1,73336322406121
16,7325;-1,62659079934639
16,74;-1,55985803389962
16,7475;-1,6099076079847
16,755;-1,53316492772092
16,7625;-1,44307569436779
16,77;-1,36633301410401
16,7775;-1,30293688692958
16,785;-1,26623386593386
16,7925;-1,23954075975516
16,8;-1,18949118567008
16,8075;-1,14277824985735
16,815;-1,10273859058929
16,8225;-1,03600582514253
16,83;-1,00263944241914
16,8375;-0,945916591789395
16,845;-0,875847188070292
16,8525;-0,819124337440543
16,86;-0,759064848538455
16,8675;-0,709015274453382
16,875;-0,658965700368309
16,8825;-0,628935955917265
16,89;-0,592232934921545
16,8975;-0,54551999910881
16,905;-0,495470425023737
16,9125;-0,428737659576973
16,92;-0,375351447219562
16,9275;-0,338648426223841
16,935;-0,308618681772798
16,9425;-0,265242384232401
16,95;-0,205182895330313
16,9575;-0,161806597789916
16,965;-0,115093661977182
16,9725;-0,0850639175261378
16,98;-0,0683807261644467
16,9875;-0,0350143434410646
16,995;0,0183718689163467
17,0025;0,0750947195460962
17,01;0,131817570175846
17,0175;0,188540420805595
17,025;0,281966292431065
17,0325;0,36538224923952
17,04;0,428778376413946
17,0475;0,512194333222401
17,055;0,608956843120209
17,0625;0,662343055477621
17,07;0,685699523383988
17,0775;0,695709438201002
17,085;0,692372799928664
17,0925;0,68236288511165
17,1;0,675689608566973
17,1075;0,679026246839312
17,115;0,665679693749959
17,1225;0,685699523383988
17,13;0,729075820924384
17,1375;0,75576892710309
17,145;0,819165054277516
17,1525;0,862541351817913
17,16;0,912590925902986
17,1675;0,975987053077412
17,175;1,02603662716249
17,1825;1,06941292470288
17,19;1,08609611606457
17,1975;1,149492243239
17,205;1,25292802968148
17,2125;1,33634398648994
17,22;1,376383645758
17,2275;1,39640347539203
17,235;1,39640347539203
17,2425;1,4030767519367
17,25;1,41642330502606
17,2575;1,43310649638775
17,265;1,46980951738347
17,2725;1,49983926183451
17,28;1,5165224531962
17,2875;1,53320564455789
17,295;1,54655219764725
17,3025;1,56990866555361
17,31;1,58992849518764
17,3175;1,62329487791102
17,325;1,64331470754505
17,3325;1,68669100508545
17,34;1,72005738780883
17,3475;1,75008713225988
17,355;1,79680006807261
17,3625;1,83016645079599
17,37;1,86686947179171
17,3775;1,90357249278743
17,385;1,93693887551082
17,3925;1,94027551378315
17,4;1,95362206687251
17,4075;1,98365181132355
17,415;2,00700827922992
17,4225;2,03703802368096
17,43;2,06039449158733
17,4375;2,0837509594937
17,445;2,15715700148514
17,4525;2,27727597928931
17,46;2,32398891510205
17,4675;2,33399882991906
17,475;2,36402857437011
17,4825;2,41741478672752
17,49;2,46412772254025
17,4975;2,4774742756296
17,505;2,49749410526363
17,5125;2,50083074353597
17,52;2,60760316825079
17,5275;2,69435576333159
17,535;2,65097946579119
17,5425;2,63763291270184
17,55;2,61427644479547
17,5575;2,62428635961249
17,565;2,62094972134015
17,5725;2,61427644479547
17,58;2,71103895469328
17,5875;2,82448465595278
17,595;2,78110835841238
17,6025;2,84450448558681
17,61;2,88454414485487
17,6175;2,90122733621656
17,625;2,91123725103357
17,6325;2,92124716585059
17,64;2,94126699548461
17,6475;3,09141571773983
17,655;3,03135622883775
17,6625;3,02801959056541
17,67;2,99465320784203
17,6775;2,99465320784203
17,685;3,00799976093138
17,6925;3,00799976093138
17,7;3,12811873873555
17,7075;3,06805924983347
17,715;3,07139588810581
17,7225;3,06138597328879
17,73;3,01467303747606
17,7375;3,07806916465048
17,745;3,06138597328879
17,7525;3,07806916465048
17,76;3,03802950538242
17,7675;2,95127691030163
17,775;3,1147721856462
17,7825;3,10809890910153
17,79;3,11810882391854
17,7975;3,06472261156113
17,805;3,04803942019944
17,8125;3,06805924983347
17,82;3,05804933501645
17,8275;3,07473252637814
17,835;3,0880790794675
17,8425;3,23489116345038
17,85;3,1848415893653
17,8575;3,19151486590998
17,865;3,13812865355257
17,8725;3,13812865355257
17,88;3,22488124863336
17,8875;3,09808899428451
17,895;3,11810882391854
17,9025;3,16815839800361
17,91;3,18817822763764
17,9175;3,16815839800361
17,925;3,13145537700789
17,9325;3,21820797208869
17,94;3,30829720544182
17,9475;3,31497048198649
17,955;3,31163384371416
17,9625;3,32831703507585
17,97;3,51850541659912
17,9775;3,46178256596938
17,985;3,55520843759485
17,9925;3,61526792649693
18;3,60525801167992
18,0075;3,6386243944033
18,015;3,53852524623315
18,0225;3,50849550178211
18,03;3,43175282151833
18,0375;3,46178256596938
18,045;3,43508945979067
18,0525;3,41506963015664
18,06;3,38837652397793
18,0675;3,3850398857056
18,075;3,27493082271844
18,0825;3,28494073753545
18,09;3,36502005607157
18,0975;3,31163384371416
18,105;3,26492090790142
18,1125;3,26825754617376
18,12;3,1848415893653
18,1275;3,16482175973128
18,135;3,12144546219088
18,1425;3,04803942019944
18,15;3,09141571773983
18,1575;3,01133639920372
18,165;3,06138597328879
18,1725;3,07139588810581
18,18;3,03802950538242
18,1875;3,01800967574839
18,195;2,89789069794422
18,2025;2,92124716585059
18,21;2,83115793249745
18,2175;2,72772214605497
18,225;2,64764282751885
18,2325;2,69101912505925
18,24;2,62094972134015
18,2475;2,66432601888054
18,255;2,65431610406353
18,2625;2,60426652997846
18,27;2,60760316825079
18,2775;2,59425661516144
18,285;2,55421695589338
18,2925;2,44077125463388
18,3;2,46079108426791
18,3075;2,42408806327219
18,315;2,41741478672752
18,3225;2,43409797808921
18,33;2,32065227682971
18,3375;2,31731563855737
18,345;2,36736521264244
18,3525;2,35068202128075
18,36;2,37070185091478
18,3675;2,41074151018284
18,375;2,41407814845518
18,3825;2,4507811694509
18,39;2,42408806327219
18,3975;2,46746436081259
18,405;2,37737512745946
18,4125;2,39072168054881
18,42;2,36069193609777
18,4275;2,34067210646374
18,435;2,30730572374036
18,4425;2,28061261756165
18,45;2,22722640520424
18,4575;2,17050355457449
18,465;2,16716691630215
18,4725;2,08041432122136
18,48;1,99032508786823
18,4875;1,96363198168952
18,495;1,89689921624276
18,5025;1,89689921624276
18,51;1,82015653597898
18,5175;1,78345351498326
18,525;1,7701069618939
18,5325;1,69336428163013
18,54;1,62329487791102
18,5475;1,58325521864297
18,555;1,52319572974088
18,5625;1,4464530494771
18,57;1,39974011366436
18,5775;1,29296768894954
18,585;1,22623492350278
18,5925;1,1761853494177
18,6;1,12947241360497
18,6075;1,0794228395199
18,615;1,04605645679651
18,6225;0,949293946898706
18,63;0,92260084072
18,6375;0,839184883911545
18,645;0,84919479872856
18,6525;0,81249177773284
18,66;0,789135309826472
18,6675;0,742422374013737
18,675;0,608956843120209
18,6825;0,468818035682004
18,69;0,352035696150167
18,6975;0,245263271435345
18,705;0,205223612167286
18,7125;0,148500761537537
18,72;0,0884412726354489
18,7275;0,0383916985503759
18,735;-0,0149945138070354
18,7425;0,0183718689163467
18,75;0,0650848047290815
18,7575;0,181867144260919
18,765;0,418768461596931
18,7725;0,805818501188163
18,78;1,26627458277084
18,7875;1,82682981252365
18,795;2,42408806327219
18,8025;2,87787086831019
18,81;3,33165367334819
18,8175;3,61526792649693
18,825;3,98563477472647
18,8325;4,21586281551781
18,84;4,32597187850497
18,8475;4,28259558096457
18,855;4,27925894269224
18,8625;4,27258566614756
18,87;4,22920936860716
18,8775;4,19917962415612
18,885;4,20918953897313
18,8925;4,21919945379015
18,9;4,22253609206249
18,9075;4,22253609206249
18,915;4,22587273033482
18,9225;4,23588264515184
18,93;4,24255592169652
18,9375;4,24255592169652
18,945;4,24255592169652
18,9525;4,23921928342418
18,96;4,23921928342418
18,9675;4,23921928342418
18,975;4,23588264515184
18,9825;4,2325460068795
18,99;4,22920936860716
18,9975;4,22920936860716
19,005;4,22587273033482
19,0125;4,22587273033482
19,02;4,22587273033482
19,0275;4,22920936860716
19,035;4,22920936860716
19,0425;4,22920936860716
19,05;4,22920936860716
19,0575;4,22920936860716
19,065;4,2325460068795
19,0725;4,23588264515184
19,08;4,23588264515184
19,0875;4,23921928342418
19,095;4,23921928342418
19,1025;4,23921928342418
19,11;4,23921928342418
19,1175;4,23921928342418
19,125;4,24255592169652
19,1325;4,24589255996885
19,14;4,24922919824119
19,1475;4,25923911305821
19,155;4,28259558096457
19,1625;4,29260549578159
19,17;4,30595204887094
19,1775;4,31596196368796
19,185;4,31929860196029
19,1925;4,32263524023263
19,2;4,31929860196029
19,2075;4,30595204887094
19,215;4,28926885750925
19,2225;4,27925894269224
19,23;4,25923911305821
19,2375;4,21919945379015
19,245;4,20918953897313
19,2525;4,19250634761144
19,26;4,16581324143274
19,2675;4,0924071994413
19,275;4,04235762535622
19,2825;4,02567443399453
19,29;3,96895158336478
19,2975;3,93892183891374
19,305;3,88553562655633
19,3125;3,84883260556061
19,32;3,81546622283722
19,3275;3,74206018084578
19,335;3,66531750058201
19,3425;3,58523818204589
19,35;3,4984855869651
19,3575;3,39504980052261
19,365;3,31830712025883
19,3725;3,21487133381635
19,38;3,13145537700789
19,3875;3,03802950538242
19,395;2,95795018684631
19,4025;2,85785103867616
19,41;2,73773206087198
19,4175;2,65431610406353
19,425;2,58424670034443
19,4325;2,52418721144234
19,44;2,44077125463388
19,4475;2,31397900028503
19,455;2,20053329902553
19,4625;2,09042423603837
19,47;2,00367164095758
19,4775;1,87687938660873
19,485;1,72005738780883
19,4925;1,60661168654933
19,5;1,5165224531962
19,5075;1,38305692230267
19,515;1,21288837041342
19,5225;0,952630585171044
19,53;0,809155139460501
19,5375;0,679026246839312
19,545;0,572253822124489
19,5525;0,498847780133048
19,56;0,442124929503299
19,5675;0,355372334422505
19,575;0,27195637761405
19,5825;0,211896888711963
19,59;0,158510676354551
19,5975;0,0851046343631107
19,605;0,0217085071886848
19,6125;-0,0350143434410646
19,62;-0,0750540027091232
19,6275;-0,115093661977182
19,635;-0,145123406428225
19,6425;-0,175153150879269
19,65;-0,205182895330313
19,6575;-0,235212639781357
19,665;-0,275252299049416
19,6725;-0,305282043500459
19,68;-0,32196523486215
19,6875;-0,315291958317474
19,695;-0,311955320045136
19,7025;-0,305282043500459
19,71;-0,318628596589812
19,7175;-0,328638511406827
19,725;-0,315291958317474
19,7325;-0,345321702768518
19,74;-0,405381191670605
19,7475;-0,475450595389708
19,755;-0,585559658376869
19,7625;-0,678985530002338
19,77;-0,755728210266117
19,7775;-0,84248080534691
19,785;-0,985956251057454
19,7925;-1,02265927205317
19,8;-0,985956251057454
19,8075;-1,01932263378084
19,815;-1,03934246341486
19,8225;-1,09940195231695
19,83;-1,17948127085307
19,8375;-1,28959033384023
19,845;-1,37967956719336
19,8525;-1,66996709688679
19,86;-1,87016539322708
19,8675;-2,047007221661
19,875;-2,19715594391622
19,8825;-2,3172749217204
19,89;-2,44406717606925
19,8975;-2,58420598350745
19,905;-2,70432496131163
19,9125;-2,73435470576267
19,92;-2,78774091812008
19,9275;-2,89451334283491
19,935;-2,9812659379157
19,9425;-3,11473146880923
19,95;-3,24152372315808
19,9575;-3,27489010588146
19,965;-3,26488019106445
19,9725;-3,3216030416942
19,98;-3,37165261577927
19,9875;-3,40501899850265
19,995;-3,43838538122604
20,0025;-3,47175176394942
20,01;-3,51846469976215
20,0175;-3,59854401829827
20,025;-3,69530652819608
20,0325;-3,71866299610244
20,04;-3,6185638479323
20,0475;-3,59187074175359
20,055;-3,60521729484295
20,0625;-3,66527678374503
20,07;-3,81208886772791
20,0775;-3,77204920845986
20,085;-3,72533627264712
20,0925;-3,67862333683439
20,1;-3,76537593191518
20,1075;-3,59854401829827
20,115;-3,60855393311528
20,1225;-3,58186082693658
20,13;-3,44172201949837
20,1375;-3,51512806148981
20,145;-3,34162287132823
20,1525;-3,29157329724315
20,16;-3,22150389352405
20,1675;-3,35830606268992
20,175;-3,4350487429537
20,1825;-3,72533627264712
20,19;-4,04899018506393
20,1975;-4,325931161668
20,205;-4,63623852099545
20,2125;-4,96990234822927
20,22;-5,22015021865464
20,2275;-5,3302592816418
20,235;-5,45705153599065
20,2425;-5,56716059897781
20,25;-5,64056664096925
20,2575;-5,61721017306288
20,265;-5,55047740761612
20,2725;-5,56716059897781
20,28;-5,63389336442457
20,2875;-5,73732915086706
20,295;-5,85077485212656
20,3025;-5,90082442621163
20,31;-5,93752744720735
20,3175;-6,01427012747113
20,325;-6,14439902009232
20,3325;-6,2912111040752
20,34;-6,37129042261132
20,3475;-6,31123093370923
20,355;-6,18443867936038
20,3625;-6,30455765716455
20,37;-6,42801327324107
20,3775;-6,4747262090538
20,385;-6,67826114366643
20,3925;-6,82507322764931
20,4;-6,83841978073867
20,4075;-6,82840986592165
20,415;-6,76501373874723
20,4225;-6,86177624864503
20,43;-6,87845944000673
20,4375;-7,01192497090025
20,445;-7,08533101289169
20,4525;-7,16207369315547
20,46;-6,90848918445777
20,4675;-6,88846935482374
20,475;-6,94185556718115
20,4825;-6,96854867335986
20,49;-7,05196463016831
20,4975;-7,01192497090025
20,505;-6,82173658937698
20,5125;-6,7449939091132
20,52;-6,72163744120683
20,5275;-6,98523186472155
20,535;-7,00858833262792
20,5425;-6,95186548199817
20,55;-6,86177624864503
20,5575;-6,87178616346205
20,565;-6,98523186472155
20,5725;-7,21212326724055
20,58;-7,14539050179378
20,5875;-6,97855858817687
20,595;-6,93851892890881
20,6025;-7,05196463016831
20,61;-7,12537067215975
20,6175;-7,04862799189597
20,625;-6,98189522644921
20,6325;-7,01526160917259
20,64;-7,20878662896821
20,6475;-7,28219267095965
20,655;-7,17875688451716
20,6625;-7,05530126844065
20,67;-7,00858833262792
20,6775;-7,14205386352144
20,685;-7,10201420425339
20,6925;-6,94185556718115
20,7;-6,8150633128323
20,7075;-6,96854867335986
20,715;-6,87512280173439
20,7225;-6,68159778193877
20,73;-6,72497407947917
20,7375;-6,86177624864503
20,745;-6,62487493130902
20,7525;-6,57482535722395
20,76;-6,79838012147061
20,7675;-6,60819173994733
20,775;-6,49808267696017
20,7825;-6,66825122884942
20,79;-6,59150854858564
20,7975;-6,49808267696017
20,805;-6,64823139921539
20,8125;-6,6582413140324
20,82;-6,52811242141121
20,8275;-6,57148871895161
20,835;-6,60151846340265
20,8425;-6,43802318805808
20,85;-6,54145897450057
20,8575;-6,49474603868783
20,865;-6,47806284732614
20,8725;-6,64823139921539
20,88;-6,44135982633042
20,8875;-6,45804301769211
20,895;-6,5181025065942
20,9025;-6,37129042261132
20,91;-6,44135982633042
20,9175;-6,35460723124963
20,925;-6,2478348065348
20,9325;-6,2645179978965
20,94;-6,03428995710516
20,9475;-6,25450808307948
20,955;-6,18110204108804
20,9625;-6,30122101889222
20,97;-6,35794386952197
20,9775;-6,23115161517311
20,985;-6,31790421025391
20,9925;-6,11770591391362
21;-6,19778523244973
21,0075;-5,98424038302009
21,015;-6,02428004228814
21,0225;-5,89081451139462
21,03;-5,92751753239034
21,0375;-5,89081451139462
21,045;-5,78070544840746
21,0525;-5,79071536322447
21,06;-5,56716059897781
21,0675;-5,54380413107144
21,075;-5,57717051379482
21,0825;-5,54046749279911
21,09;-5,59719034342885
21,0975;-5,50042783353105
21,105;-5,42702179153961
21,1125;-5,3569523878205
21,12;-5,28020970755672
21,1275;-5,20680366556528
21,135;-5,16342736802489
21,1425;-5,14340753839086
21,15;-5,05331830503773
21,1575;-5,04998166676539
21,165;-5,04330839022071
21,1725;-5,02996183713136
21,18;-5,00326873095265
21,1875;-4,88648639142082
21,195;-4,78305060497833
21,2025;-4,70964456298689
21,21;-4,59286222345505
21,2175;-4,39933720365944
21,225;-4,3526242678467
21,2325;-4,34261435302969
21,24;-4,18245571595746
21,2475;-4,08235656778731
21,255;-3,8454552504513
21,2625;-3,71866299610244
21,27;-3,44505865777071
21,2775;-3,27155346760912
21,285;-3,15810776634963
21,2925;-3,00795904409441
21,3;-2,79107755639242
21,3075;-2,56752279214576
21,315;-2,35064130444378
21,3225;-2,11707662538011
21,33;-1,78007615987395
21,3375;-1,5665313104443
21,345;-1,35965973755933
21,3525;-1,05936229304889
21,36;-0,772411401627808
21,3675;-0,54551999910881
21,375;-0,335311787951503
21,3825;-0,221866086692004
21,39;-0,128440215066534
21,3975;-0,0516975348027557
21,405;0,0283817837333612
21,4125;0,121807655358831
21,42;0,191877059077933
21,4275;0,241926633163006
21,435;0,228580080073654
21,4425;0,195213697350272
21,45;0,158510676354551
21,4575;0,0684214430014198
21,465;-0,088400555798476
21,4725;-0,395371276853591
21,48;-0,885857102887307
21,4875;-1,37300629064869
21,495;-1,8634921166824
21,5025;-2,17046283773752
21,51;-2,22718568836727
21,5175;-2,21383913527791
21,525;-2,24053224145662
21,5325;-2,20716585873324
21,54;-2,13709645501413
21,5475;-2,12708654019712
21,555;-2,10373007229075
21,5625;-2,06702705129503
21,57;-2,05701713647802
21,5775;-2,05368049820568
21,585;-2,00029428584827
21,5925;-1,92688824385683
21,6;-1,84013564877603
21,6075;-1,78674943641862
21,615;-1,73669986233355
21,6225;-1,72001667097186
21,63;-1,70667011788251
21,6375;-1,71334339442718
21,645;-1,71334339442718
21,6525;-1,71668003269952
21,66;-1,72668994751654
21,6675;-1,74003650060589
21,675;-1,73002658578887
21,6825;-1,75338305369524
21,69;-1,74670977715056
21,6975;-1,73336322406121
21,705;-1,72668994751654
21,7125;-1,7233533092442
21,72;-1,71334339442718
21,7275;-1,71334339442718
21,735;-1,71000675615484
21,7425;-1,69999684133783
21,75;-1,67330373515912
21,7575;-1,62992743761873
21,765;-1,55652139562729
21,7725;-1,4964619067252
